"No.","Time","Source","Destination","Protocol","Length","Info"
"2380","78.352295","204.79.197.200","172.16.4.193","TCP","1375","80  >  49160 [ACK] Seq=470720 Ack=19789 Win=132096 Len=1321 [TCP PDU reassembled in 2386]"
"2381","78.352401","204.79.197.200","172.16.4.193","TCP","1090","80  >  49160 [PSH, ACK] Seq=472041 Ack=19789 Win=132096 Len=1036 [TCP PDU reassembled in 2386]"
"2382","78.352402","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=19789 Ack=469314 Win=178176 Len=0"
"2383","78.352413","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=19789 Ack=470018 Win=177408 Len=0"
"2384","78.352422","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=19789 Ack=470720 Win=176896 Len=0"
"2385","78.352428","204.79.197.200","172.16.4.193","TCP","345","80  >  49160 [PSH, ACK] Seq=473077 Ack=19789 Win=132096 Len=291 [TCP PDU reassembled in 2386]"
"2386","78.352451","204.79.197.200","172.16.4.193","HTTP","59","HTTP/1.1 200 OK  (text/html)"
"2387","78.352652","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=19789 Ack=472041 Win=175360 Len=0"
"2388","78.352664","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=19789 Ack=473077 Win=174336 Len=0"
"2389","78.352671","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=19789 Ack=473373 Win=174080 Len=0"
"2390","78.433608","172.16.4.193","204.79.197.200","HTTP","1132","GET /fd/ls/l?IG=DFAC01136B164DD4BE267DC623C63672&Type=Event.CPT&DATA={""pp"":{""S"":""L"",""FC"":23,""BC"":417,""SE"":-1,""TC"":-1,""H"":455,""BP"":502,""CT"":502,""IL"":9},""ad"":[164,463,1007,704,1007,3025,2]}&P=SERP&DA=BN1&MN=SERP HTTP/1.1 "
"2391","78.454537","172.16.4.193","204.79.197.200","TCP","975","49162  >  80 [PSH, ACK] Seq=23472 Ack=395613 Win=246784 Len=921 [TCP PDU reassembled in 2392]"
"2392","78.454742","172.16.4.193","204.79.197.200","HTTP/XML","388","POST /fd/ls/lsp.aspx? HTTP/1.1 "
"2393","78.511164","204.79.197.200","172.16.4.193","TCP","54","80  >  49160 [ACK] Seq=473373 Ack=20867 Win=130816 Len=0"
"2394","78.514735","204.79.197.200","172.16.4.193","HTTP","272","HTTP/1.1 204 OK "
"2395","78.514882","172.16.4.193","204.79.197.200","TCP","60","49160  >  80 [ACK] Seq=20867 Ack=473591 Win=173824 Len=0"
"2396","78.531500","204.79.197.200","172.16.4.193","TCP","54","80  >  49162 [ACK] Seq=395613 Ack=24393 Win=131072 Len=0"
"2397","78.531530","204.79.197.200","172.16.4.193","TCP","54","80  >  49162 [ACK] Seq=395613 Ack=24727 Win=130816 Len=0"
"2398","78.537293","204.79.197.200","172.16.4.193","HTTP","272","HTTP/1.1 204 OK "
"2399","78.537442","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=24727 Ack=395831 Win=246528 Len=0"
"2400","79.382895","172.16.4.193","204.79.197.200","TCP","975","49162  >  80 [PSH, ACK] Seq=24727 Ack=395831 Win=246528 Len=921 [TCP PDU reassembled in 2402]"
"2401","79.388030","172.16.4.193","204.79.197.200","TCP","1375","49162  >  80 [ACK] Seq=25648 Ack=395831 Win=246528 Len=1321 [TCP PDU reassembled in 2402]"
"2402","79.388228","172.16.4.193","204.79.197.200","HTTP/XML","3294","POST /fd/ls/lsp.aspx HTTP/1.1 "
"2403","79.458447","204.79.197.200","172.16.4.193","TCP","54","80  >  49162 [ACK] Seq=395831 Ack=25648 Win=132096 Len=0"
"2404","79.463423","204.79.197.200","172.16.4.193","TCP","54","80  >  49162 [ACK] Seq=395831 Ack=26969 Win=132096 Len=0"
"2405","79.464403","204.79.197.200","172.16.4.193","TCP","54","80  >  49162 [ACK] Seq=395831 Ack=28290 Win=132096 Len=0"
"2406","79.465686","204.79.197.200","172.16.4.193","TCP","54","80  >  49162 [ACK] Seq=395831 Ack=29611 Win=132096 Len=0"
"2407","79.465714","204.79.197.200","172.16.4.193","TCP","54","80  >  49162 [ACK] Seq=395831 Ack=30209 Win=131328 Len=0"
"2408","79.466456","204.79.197.200","172.16.4.193","HTTP","272","HTTP/1.1 204 OK "
"2409","79.466645","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=30209 Ack=396049 Win=246272 Len=0"
"2410","79.543985","172.16.4.193","172.16.4.1","DNS","113","Standard query 0xdf79 A 3a0849dbc3c36a673eb2ddd2fcf0494a.clo.footprintdns.com"
"2411","79.703750","172.16.4.1","172.16.4.193","DNS","174","Standard query response 0xdf79 A 3a0849dbc3c36a673eb2ddd2fcf0494a.clo.footprintdns.com CNAME sg1prdapp02-canary.cloudapp.net A 111.221.104.81"
"2412","79.704945","172.16.4.193","111.221.104.81","TCP","66","49186  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2413","79.704993","172.16.4.193","111.221.104.81","TCP","66","49187  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2414","80.002939","111.221.104.81","172.16.4.193","TCP","66","80  >  49186 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1321 WS=256 SACK_PERM"
"2415","80.003138","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"2416","80.003461","172.16.4.193","111.221.104.81","HTTP","563","GET /apc/trans.gif HTTP/1.1 "
"2417","80.004394","111.221.104.81","172.16.4.193","TCP","66","80  >  49187 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1321 WS=256 SACK_PERM"
"2418","80.004592","172.16.4.193","111.221.104.81","TCP","60","49187  >  80 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"2419","80.092731","172.16.4.193","131.253.61.100","TCP","66","49188  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2420","80.092947","172.16.4.193","131.253.61.100","TCP","66","49189  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2421","80.233207","131.253.61.100","172.16.4.193","TCP","58","443  >  49188 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1321"
"2422","80.233241","131.253.61.100","172.16.4.193","TCP","58","443  >  49189 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1321"
"2423","80.233420","172.16.4.193","131.253.61.100","TCP","60","49188  >  443 [ACK] Seq=1 Ack=1 Win=64729 Len=0"
"2424","80.233666","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [ACK] Seq=1 Ack=1 Win=64729 Len=0"
"2425","80.236605","172.16.4.193","131.253.61.100","TLSv1.2","242","Client Hello (SNI=login.live.com)"
"2426","80.236804","172.16.4.193","131.253.61.100","TLSv1.2","242","Client Hello (SNI=login.live.com)"
"2427","80.300803","111.221.104.81","172.16.4.193","HTTP","343","HTTP/1.1 200 OK  (GIF89a)"
"2428","80.300970","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=510 Ack=290 Win=65536 Len=0"
"2429","80.304653","172.16.4.193","172.16.4.1","DNS","113","Standard query 0xf3c3 A 40bbdaf00bf29a6114a5019e397a2a15.clo.footprintdns.com"
"2430","80.391908","131.253.61.100","172.16.4.193","TCP","590","443  >  49188 [ACK] Seq=1 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2451]"
"2431","80.391939","131.253.61.100","172.16.4.193","TCP","590","443  >  49188 [ACK] Seq=537 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2451]"
"2432","80.391976","131.253.61.100","172.16.4.193","TCP","590","443  >  49188 [ACK] Seq=1073 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2451]"
"2433","80.392106","172.16.4.193","131.253.61.100","TCP","60","49188  >  443 [ACK] Seq=189 Ack=537 Win=64193 Len=0"
"2434","80.392132","131.253.61.100","172.16.4.193","TCP","590","443  >  49188 [ACK] Seq=1609 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2451]"
"2435","80.392286","131.253.61.100","172.16.4.193","TCP","590","443  >  49189 [ACK] Seq=1 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2458]"
"2436","80.392352","172.16.4.193","131.253.61.100","TCP","60","49188  >  443 [ACK] Seq=189 Ack=1609 Win=64729 Len=0"
"2437","80.392361","172.16.4.193","131.253.61.100","TCP","60","49188  >  443 [ACK] Seq=189 Ack=2145 Win=64193 Len=0"
"2438","80.392379","131.253.61.100","172.16.4.193","TCP","590","443  >  49189 [ACK] Seq=537 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2458]"
"2439","80.392480","131.253.61.100","172.16.4.193","TCP","590","443  >  49189 [ACK] Seq=1073 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2458]"
"2440","80.392511","131.253.61.100","172.16.4.193","TCP","590","443  >  49189 [ACK] Seq=1609 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2458]"
"2441","80.392602","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [ACK] Seq=189 Ack=537 Win=64193 Len=0"
"2442","80.392619","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [ACK] Seq=189 Ack=1073 Win=63657 Len=0"
"2443","80.392852","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [ACK] Seq=189 Ack=1609 Win=64729 Len=0"
"2444","80.392865","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [ACK] Seq=189 Ack=2145 Win=64193 Len=0"
"2445","80.470642","172.16.4.1","172.16.4.193","DNS","174","Standard query response 0xf3c3 A 40bbdaf00bf29a6114a5019e397a2a15.clo.footprintdns.com CNAME bm1prdapp01-canary.cloudapp.net A 104.211.160.15"
"2446","80.472054","172.16.4.193","104.211.160.15","TCP","66","49190  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2447","80.472101","172.16.4.193","104.211.160.15","TCP","66","49191  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2448","80.534598","131.253.61.100","172.16.4.193","TCP","590","443  >  49188 [ACK] Seq=2145 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2451]"
"2449","80.534631","131.253.61.100","172.16.4.193","TCP","590","443  >  49188 [ACK] Seq=2681 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2451]"
"2450","80.534763","131.253.61.100","172.16.4.193","TCP","590","443  >  49188 [ACK] Seq=3217 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2451]"
"2451","80.534788","131.253.61.100","172.16.4.193","TLSv1.2","259","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"2452","80.534810","172.16.4.193","131.253.61.100","TCP","60","49188  >  443 [ACK] Seq=189 Ack=2681 Win=63657 Len=0"
"2453","80.535021","131.253.61.100","172.16.4.193","TCP","590","443  >  49189 [ACK] Seq=2145 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2458]"
"2454","80.535056","172.16.4.193","131.253.61.100","TCP","60","49188  >  443 [ACK] Seq=189 Ack=3217 Win=64729 Len=0"
"2455","80.535064","131.253.61.100","172.16.4.193","TCP","590","443  >  49189 [ACK] Seq=2681 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2458]"
"2456","80.535067","172.16.4.193","131.253.61.100","TCP","60","49188  >  443 [ACK] Seq=189 Ack=3958 Win=63988 Len=0"
"2457","80.535093","131.253.61.100","172.16.4.193","TCP","590","443  >  49189 [ACK] Seq=3217 Ack=189 Win=65392 Len=536 [TCP PDU reassembled in 2458]"
"2458","80.535117","131.253.61.100","172.16.4.193","TLSv1.2","259","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"2459","80.535306","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [ACK] Seq=189 Ack=2681 Win=63657 Len=0"
"2460","80.535319","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [ACK] Seq=189 Ack=3217 Win=64729 Len=0"
"2461","80.535327","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [ACK] Seq=189 Ack=3753 Win=64193 Len=0"
"2462","80.535334","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [ACK] Seq=189 Ack=3958 Win=63988 Len=0"
"2463","80.590972","172.16.4.193","131.253.61.100","TLSv1.2","236","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2464","80.591741","172.16.4.193","131.253.61.100","TLSv1.2","236","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2465","80.728413","104.211.160.15","172.16.4.193","TCP","66","80  >  49190 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1321 WS=256 SACK_PERM"
"2466","80.728581","104.211.160.15","172.16.4.193","TCP","66","80  >  49191 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1321 WS=256 SACK_PERM"
"2467","80.728615","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"2468","80.728861","172.16.4.193","104.211.160.15","TCP","60","49191  >  80 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"2469","80.729111","172.16.4.193","104.211.160.15","HTTP","563","GET /apc/trans.gif HTTP/1.1 "
"2470","80.738912","131.253.61.100","172.16.4.193","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"2471","80.739090","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [ACK] Seq=371 Ack=4033 Win=63913 Len=0"
"2472","80.742909","131.253.61.100","172.16.4.193","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"2473","80.743078","172.16.4.193","131.253.61.100","TCP","60","49188  >  443 [ACK] Seq=371 Ack=4033 Win=63913 Len=0"
"2474","80.745398","172.16.4.193","131.253.61.100","TLSv1.2","795","Application Data"
"2475","80.896355","131.253.61.100","172.16.4.193","TCP","590","443  >  49189 [ACK] Seq=4033 Ack=1112 Win=65392 Len=536 [TCP PDU reassembled in 2476]"
"2476","80.896390","131.253.61.100","172.16.4.193","TLSv1.2","227","Application Data"
"2477","80.896600","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [ACK] Seq=1112 Ack=4743 Win=64729 Len=0"
"2478","80.897665","172.16.4.193","131.253.61.100","TCP","60","49189  >  443 [FIN, ACK] Seq=1112 Ack=4743 Win=64729 Len=0"
"2479","80.899607","172.16.4.193","204.79.197.200","TLSv1.2","1003","Application Data"
"2480","80.980282","104.211.160.15","172.16.4.193","HTTP","343","HTTP/1.1 200 OK  (GIF89a)"
"2481","80.980450","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=510 Ack=290 Win=65536 Len=0"
"2482","80.981047","204.79.197.200","172.16.4.193","TCP","54","443  >  49169 [ACK] Seq=6319 Ack=2976 Win=131072 Len=0"
"2483","80.987216","172.16.4.193","172.16.4.1","DNS","113","Standard query 0xefae A da6ab9a9cf82c8f939081a82c7d90031.clo.footprintdns.com"
"2484","81.003650","204.79.197.200","172.16.4.193","TLSv1.2","699","Application Data"
"2485","81.003879","172.16.4.193","204.79.197.200","TCP","60","49169  >  443 [ACK] Seq=2976 Ack=6964 Win=64512 Len=0"
"2486","81.006425","172.16.4.193","204.79.197.200","HTTP","741","GET /Passport.aspx?popup=1 HTTP/1.1 "
"2487","81.045589","131.253.61.100","172.16.4.193","TCP","54","443  >  49189 [ACK] Seq=4743 Ack=1113 Win=65392 Len=0"
"2488","81.081944","204.79.197.200","172.16.4.193","TCP","54","80  >  49162 [ACK] Seq=396049 Ack=30896 Win=130560 Len=0"
"2489","81.108669","204.79.197.200","172.16.4.193","HTTP","672","HTTP/1.1 200 OK  (text/html)"
"2490","81.108860","172.16.4.193","204.79.197.200","TCP","60","49162  >  80 [ACK] Seq=30896 Ack=396667 Win=245504 Len=0"
"2491","81.150969","172.16.4.1","172.16.4.193","DNS","174","Standard query response 0xefae A da6ab9a9cf82c8f939081a82c7d90031.clo.footprintdns.com CNAME cy4prdapp01-canary.cloudapp.net A 13.78.149.173"
"2492","81.152167","172.16.4.193","13.78.149.173","TCP","66","49192  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2493","81.152370","172.16.4.193","13.78.149.173","TCP","66","49193  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM"
"2494","81.277958","13.78.149.173","172.16.4.193","TCP","66","80  >  49193 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1321 WS=256 SACK_PERM"
"2495","81.278036","13.78.149.173","172.16.4.193","TCP","66","80  >  49192 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1321 WS=256 SACK_PERM"
"2496","81.278162","172.16.4.193","13.78.149.173","TCP","60","49193  >  80 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"2497","81.278408","172.16.4.193","13.78.149.173","TCP","60","49192  >  80 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"2498","81.278657","172.16.4.193","13.78.149.173","HTTP","563","GET /apc/trans.gif HTTP/1.1 "
"2499","81.405046","13.78.149.173","172.16.4.193","HTTP","343","HTTP/1.1 200 OK  (GIF89a)"
"2500","81.405239","172.16.4.193","13.78.149.173","TCP","60","49193  >  80 [ACK] Seq=510 Ack=290 Win=65536 Len=0"
"2501","81.411135","172.16.4.193","111.221.104.81","HTTP","594","GET /apc/17k.gif?3a0849dbc3c36a673eb2ddd2fcf0494a HTTP/1.1 "
"2502","81.713221","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=290 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2503","81.713405","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=1611 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2504","81.713495","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=1611 Win=66048 Len=0"
"2505","81.713515","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=2932 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2506","81.713632","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=4253 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2507","81.713739","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=2932 Win=66048 Len=0"
"2508","81.713756","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=4253 Win=66048 Len=0"
"2509","81.713990","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=5574 Win=66048 Len=0"
"2510","82.011903","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=5574 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2511","82.012103","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=6895 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2512","82.012166","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=6895 Win=66048 Len=0"
"2513","82.012215","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=8216 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2514","82.012331","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=9537 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2515","82.012412","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=8216 Win=66048 Len=0"
"2516","82.012495","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=10858 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2517","82.012575","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=12179 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2518","82.012661","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=9537 Win=66048 Len=0"
"2519","82.012671","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=10858 Win=66048 Len=0"
"2520","82.012692","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=13500 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2521","82.012805","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=14821 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2522","82.012911","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=12179 Win=66048 Len=0"
"2523","82.012923","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=13500 Win=66048 Len=0"
"2524","82.013161","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=14821 Win=66048 Len=0"
"2525","82.013172","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=16142 Win=66048 Len=0"
"2526","82.310683","111.221.104.81","172.16.4.193","TCP","1375","80  >  49186 [ACK] Seq=16142 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2527]"
"2527","82.310835","111.221.104.81","172.16.4.193","HTTP","1234","HTTP/1.1 200 OK  (GIF89a)"
"2528","82.310948","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=17463 Win=66048 Len=0"
"2529","82.311193","172.16.4.193","111.221.104.81","TCP","60","49186  >  80 [ACK] Seq=1050 Ack=18643 Win=64768 Len=0"
"2530","82.315061","172.16.4.193","104.211.160.15","HTTP","594","GET /apc/17k.gif?40bbdaf00bf29a6114a5019e397a2a15 HTTP/1.1 "
"2531","82.393112","66.152.103.73","172.16.4.193","HTTP","468","HTTP/1.0 408 Request Time-out  (text/html)"
"2532","82.393144","66.152.103.73","172.16.4.193","TCP","54","80  >  49168 [FIN, ACK] Seq=415 Ack=1 Win=29216 Len=0"
"2533","82.393308","172.16.4.193","66.152.103.73","TCP","60","49168  >  80 [ACK] Seq=1 Ack=416 Win=65536 Len=0"
"2534","82.568863","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=290 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2535","82.569081","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=1611 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2536","82.569126","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=1611 Win=66048 Len=0"
"2537","82.569230","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=2932 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2538","82.569328","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=4253 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2539","82.569371","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=2932 Win=66048 Len=0"
"2540","82.569621","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=4253 Win=66048 Len=0"
"2541","82.569633","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=5574 Win=66048 Len=0"
"2542","82.824181","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=5574 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2543","82.824363","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=6895 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2544","82.824447","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=6895 Win=66048 Len=0"
"2545","82.824692","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=8216 Win=66048 Len=0"
"2546","82.831633","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=8216 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2547","82.831816","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=9537 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2548","82.831892","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=9537 Win=66048 Len=0"
"2549","82.831929","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=10858 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2550","82.832043","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=12179 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2551","82.832138","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=10858 Win=66048 Len=0"
"2552","82.832147","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=12179 Win=66048 Len=0"
"2553","82.832157","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=13500 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2554","82.832294","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=14821 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2555","82.832387","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=13500 Win=66048 Len=0"
"2556","82.832403","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=14821 Win=66048 Len=0"
"2557","82.832637","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=16142 Win=66048 Len=0"
"2558","83.076985","104.211.160.15","172.16.4.193","TCP","1375","80  >  49190 [ACK] Seq=16142 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2560]"
"2559","83.077250","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=17463 Win=66048 Len=0"
"2560","83.077764","104.211.160.15","172.16.4.193","HTTP","1234","HTTP/1.1 200 OK  (GIF89a)"
"2561","83.078029","172.16.4.193","104.211.160.15","TCP","60","49190  >  80 [ACK] Seq=1050 Ack=18643 Win=64768 Len=0"
"2562","83.082453","172.16.4.193","13.78.149.173","HTTP","594","GET /apc/17k.gif?da6ab9a9cf82c8f939081a82c7d90031 HTTP/1.1 "
"2563","83.210171","13.78.149.173","172.16.4.193","TCP","1375","80  >  49193 [ACK] Seq=290 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2588]"
"2564","83.210324","13.78.149.173","172.16.4.193","TCP","1375","80  >  49193 [ACK] Seq=1611 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2588]"
"2565","83.210446","172.16.4.193","13.78.149.173","TCP","60","49193  >  80 [ACK] Seq=1050 Ack=1611 Win=66048 Len=0"
"2566","83.210451","13.78.149.173","172.16.4.193","TCP","1375","80  >  49193 [ACK] Seq=2932 Ack=1050 Win=131328 Len=1321 [TCP PDU reassembled in 2588]"
