"No.","Time","Source","Destination","Protocol","Length","Info"
"7982","173.961520","65.9.112.74","10.12.189.219","TCP","1494","443  >  62402 [ACK] Seq=857439 Ack=2348 Win=77312 Len=1440"
"7983","173.961520","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7984","173.961520","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7985","173.961520","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7986","173.961555","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=863199 Win=261888 Len=0"
"7987","173.965359","52.41.162.215","10.12.189.219","TCP","66","[TCP Dup ACK 7522#1] 443  >  62425 [ACK] Seq=1 Ack=1 Win=11776 Len=0 SLE=520 SRE=1980"
"7988","173.965391","10.12.189.219","52.41.162.215","TCP","1514","[TCP Retransmission] 62425  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1460"
"7989","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7990","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7991","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7992","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7993","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7994","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7995","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7996","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7997","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7998","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"7999","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8000","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8001","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8002","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8003","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8004","174.002561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8005","174.002708","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=886239 Win=261888 Len=0"
"8006","174.049234","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8007","174.049234","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8008","174.049234","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8009","174.049234","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8010","174.049234","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8011","174.049234","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8012","174.049234","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8013","174.049234","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8014","174.049234","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8015","174.049373","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=899199 Win=261888 Len=0"
"8016","174.054337","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8017","174.054337","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8018","174.054337","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8019","174.054337","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8020","174.054337","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8021","174.054428","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=906399 Win=261888 Len=0"
"8022","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8023","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8024","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8025","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8026","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8027","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8028","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8029","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8030","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8031","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8032","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8033","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8034","174.080245","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8035","174.080287","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=925119 Win=261888 Len=0"
"8036","174.083173","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8037","174.083173","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8038","174.083173","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8039","174.083173","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8040","174.083173","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8041","174.083173","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8042","174.083173","65.9.112.74","10.12.189.219","TCP","1494","443  >  62402 [ACK] Seq=933759 Ack=2348 Win=77312 Len=1440"
"8043","174.083173","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8044","174.083209","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=936639 Win=261888 Len=0"
"8045","174.118402","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.186.2? Tell 10.12.176.1"
"8046","174.118402","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.179.46? Tell 10.12.176.1"
"8047","174.118402","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.179.213? Tell 10.12.176.1"
"8048","174.118402","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.187.185? Tell 10.12.176.1"
"8049","174.118402","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.179.187? Tell 10.12.176.1"
"8050","174.118402","IETF-VRRP-VRID_fe","Broadcast","ARP","60","Who has 10.12.185.224? Tell 10.12.176.1"
"8051","174.139618","52.89.113.195","10.12.189.219","TCP","1514","[TCP Retransmission] 443  >  62426 [ACK] Seq=1 Ack=1763 Win=32768 Len=1460"
"8052","174.139690","10.12.189.219","52.89.113.195","TCP","66","62426  >  443 [ACK] Seq=1763 Ack=1461 Win=65280 Len=0 SLE=2921 SRE=3177"
"8053","174.178409","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8054","174.178409","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8055","174.178409","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8056","174.178409","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8057","174.178409","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8058","174.178409","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8059","174.178409","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8060","174.178548","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=946719 Win=261888 Len=0"
"8061","174.178886","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8062","174.178886","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8063","174.178886","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8064","174.178886","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8065","174.178886","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8066","174.178886","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8067","174.178886","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8068","174.178886","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8069","174.178886","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8070","174.178985","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=959679 Win=261888 Len=0"
"8071","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8072","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8073","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8074","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8075","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8076","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8077","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8078","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8079","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8080","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8081","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8082","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8083","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8084","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8085","174.186161","65.9.112.74","10.12.189.219","TCP","1494","443  >  62402 [ACK] Seq=979839 Ack=2348 Win=77312 Len=1440"
"8086","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8087","174.186161","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8088","174.186225","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=984159 Win=261888 Len=0"
"8089","174.226154","10.12.189.219","172.17.18.4","DNS","92","Standard query 0x6000 A mobile.events.data.microsoft.com"
"8090","174.266735","20.42.65.84","10.12.189.219","TCP","66","443  >  62429 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"8091","174.266897","10.12.189.219","20.42.65.84","TCP","54","62429  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"8092","174.267719","10.12.189.219","20.42.65.84","TLSv1.3","1923","Client Hello (SNI=mobile.events.data.microsoft.com)"
"8093","174.280694","10.12.189.219","172.17.18.4","DNS","74","Standard query 0xf0a8 A api.github.com"
"8094","174.371855","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8095","174.371855","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8096","174.371855","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8097","174.371855","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8098","174.372080","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=989919 Win=261888 Len=0"
"8099","174.372234","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8100","174.372344","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8101","174.372344","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8102","174.372369","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=994239 Win=261888 Len=0"
"8103","174.373889","65.9.112.74","10.12.189.219","TCP","1494","443  >  62402 [PSH, ACK] Seq=994239 Ack=2348 Win=77312 Len=1440"
"8104","174.373889","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8105","174.373889","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8106","174.373984","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=998559 Win=261888 Len=0"
"8107","174.374555","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8108","174.374555","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8109","174.374555","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8110","174.374555","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8111","174.374555","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8112","174.374555","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8113","174.374555","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8114","174.374555","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8115","174.374555","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8116","174.374608","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=1011519 Win=261888 Len=0"
"8117","174.375475","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8118","174.375475","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8119","174.375475","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8120","174.375475","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8121","174.375475","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8122","174.375475","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8123","174.375527","10.12.189.219","65.9.112.74","TCP","54","62402  >  443 [ACK] Seq=2348 Ack=1020159 Win=261888 Len=0"
"8124","174.379571","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8125","174.379571","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8126","174.379571","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8127","174.379571","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8128","174.379571","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8129","174.379571","65.9.112.74","10.12.189.219","TLSv1.3","1494","[TCP Previous segment not captured] , Continuation Data"
"8130","174.379571","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8131","174.379653","10.12.189.219","65.9.112.74","TCP","66","62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1069119"
"8132","174.397797","52.89.113.195","10.12.189.219","TCP","1514","[TCP Retransmission] 443  >  62426 [ACK] Seq=1461 Ack=1763 Win=32768 Len=1460"
"8133","174.397850","10.12.189.219","52.89.113.195","TCP","54","62426  >  443 [ACK] Seq=1763 Ack=3177 Win=65280 Len=0"
"8134","174.400014","10.12.189.219","52.89.113.195","TLSv1.2","118","Change Cipher Spec, Application Data"
"8135","174.401361","10.12.189.219","52.89.113.195","TLSv1.2","146","Application Data"
"8136","174.401564","10.12.189.219","52.89.113.195","TLSv1.2","684","Application Data"
"8137","174.401642","10.12.189.219","52.89.113.195","TLSv1.2","3321","Application Data"
"8138","174.401975","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8139","174.401975","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8140","174.401975","65.9.112.74","10.12.189.219","TCP","1494","443  >  62402 [ACK] Seq=1071999 Ack=2348 Win=77312 Len=1440"
"8141","174.401975","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8142","174.401975","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8143","174.401975","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8144","174.401975","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8145","174.401975","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8146","174.402016","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#1] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1080639"
"8147","174.441561","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8148","174.441639","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#2] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1082079"
"8149","174.443712","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8150","174.443712","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8151","174.443712","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8152","174.443712","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8153","174.443712","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8154","174.443712","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8155","174.443712","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8156","174.443712","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8157","174.443712","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8158","174.443712","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8159","174.443712","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8160","174.443847","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#3] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1097919"
"8161","174.464691","172.17.18.4","10.12.189.219","DNS","90","Standard query response 0xf0a8 A api.github.com A 20.207.73.85"
"8162","174.464691","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8163","174.464691","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8164","174.464691","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8165","174.464691","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8166","174.464992","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#4] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1103679"
"8167","174.472522","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8168","174.472522","65.9.112.74","10.12.189.219","TCP","1494","443  >  62402 [PSH, ACK] Seq=1105119 Ack=2348 Win=77312 Len=1440"
"8169","174.472522","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8170","174.472522","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8171","174.472595","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#5] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1109439"
"8172","174.474016","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8173","174.474016","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8174","174.474016","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8175","174.474016","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8176","174.474016","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8177","174.474065","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#6] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1116639"
"8178","174.484158","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8179","174.484158","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8180","174.484191","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#7] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1119519"
"8181","174.492080","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8182","174.492080","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8183","174.492080","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8184","174.492080","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8185","174.492110","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#8] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1125279"
"8186","174.503113","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8187","174.503113","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8188","174.503143","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#9] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1128159"
"8189","174.506732","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8190","174.506787","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#10] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1129599"
"8191","174.508579","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8192","174.508639","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#11] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1131039"
"8193","174.519309","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8194","174.519309","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8195","174.519309","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8196","174.519309","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8197","174.519437","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#12] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1136799"
"8198","174.521125","10.12.189.219","20.42.65.84","TCP","66","62430  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"8199","174.526829","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8200","174.526829","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8201","174.526927","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#13] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1139679"
"8202","174.537090","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8203","174.537090","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8204","174.537212","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#14] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1142559"
"8205","174.543342","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8206","174.543342","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8207","174.543439","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#15] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1145439"
"8208","174.545007","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8209","174.545007","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8210","174.545109","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#16] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1148319"
"8211","174.550636","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8212","174.550705","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#17] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1149759"
"8213","174.552098","65.9.112.74","10.12.189.219","TCP","1494","443  >  62402 [PSH, ACK] Seq=1149759 Ack=2348 Win=77312 Len=1440"
"8214","174.552172","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#18] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1151199"
"8215","174.560089","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8216","174.560089","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8217","174.560220","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#19] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1154079"
"8218","174.562152","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8219","174.562152","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8220","174.562222","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#20] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1156959"
"8221","174.564276","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8222","174.564276","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8223","174.564343","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#21] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1159839"
"8224","174.581122","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8225","174.581122","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8226","174.581122","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8227","174.581122","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8228","174.581122","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8229","174.581180","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#22] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1167039"
"8230","174.581807","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8231","174.581830","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#23] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1168479"
"8232","174.592391","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8233","174.592391","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8234","174.592462","10.12.189.219","65.9.112.74","TCP","66","[TCP Dup ACK 8131#24] 62402  >  443 [ACK] Seq=2348 Ack=1027359 Win=261888 Len=0 SLE=1066239 SRE=1171359"
"8235","174.598662","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8236","174.598662","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8237","174.598662","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8238","174.598662","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
"8239","174.598662","65.9.112.74","10.12.189.219","TLSv1.3","1494","Continuation Data"
